time,open,high,low,close
2023-11-10T23:30:00+05:30,1.22168,1.22312,1.22125,1.22255
2023-11-13T03:30:00+05:30,1.22255,1.22358,1.22092,1.22353
2023-11-13T07:30:00+05:30,1.22353,1.22361,1.22231,1.223
2023-11-13T11:30:00+05:30,1.223,1.22533,1.22281,1.22435
2023-11-13T15:30:00+05:30,1.22435,1.22556,1.22353,1.2246299999999999
2023-11-13T19:30:00+05:30,1.2246299999999999,1.22769,1.22294,1.22681
2023-11-13T23:30:00+05:30,1.22681,1.22803,1.22615,1.22788
2023-11-14T03:30:00+05:30,1.22788,1.22808,1.22615,1.22729
2023-11-14T07:30:00+05:30,1.22729,1.2276,1.22652,1.22689
2023-11-14T11:30:00+05:30,1.22689,1.23031,1.22681,1.23019
2023-11-14T15:30:00+05:30,1.23019,1.24071,1.22753,1.24009
2023-11-14T19:30:00+05:30,1.24009,1.2493,1.24006,1.24925
2023-11-14T23:30:00+05:30,1.24925,1.25058,1.24835,1.24983
2023-11-15T03:30:00+05:30,1.24983,1.24994,1.24789,1.24846
2023-11-15T07:30:00+05:30,1.24846,1.24974,1.24802,1.24886
2023-11-15T11:30:00+05:30,1.24886,1.24977,1.24532,1.24628
2023-11-15T15:30:00+05:30,1.24628,1.24797,1.24253,1.24425
2023-11-15T19:30:00+05:30,1.24425,1.2454,1.24037,1.24227
2023-11-15T23:30:00+05:30,1.24227,1.24229,1.24067,1.24157
2023-11-16T03:30:00+05:30,1.24157,1.24241,1.24003,1.24032
2023-11-16T07:30:00+05:30,1.24032,1.24038,1.23801,1.23949
2023-11-16T11:30:00+05:30,1.23949,1.24135,1.23761,1.24009
2023-11-16T15:30:00+05:30,1.24009,1.24414,1.23819,1.24411
2023-11-16T19:30:00+05:30,1.24411,1.24556,1.24108,1.24251
2023-11-16T23:30:00+05:30,1.24251,1.24311,1.24059,1.24139
2023-11-17T03:30:00+05:30,1.24139,1.2422199999999999,1.24036,1.24129
2023-11-17T07:30:00+05:30,1.24129,1.24163,1.24038,1.24139
2023-11-17T11:30:00+05:30,1.24139,1.24183,1.23738,1.24099
2023-11-17T15:30:00+05:30,1.24099,1.244,1.24082,1.24213
2023-11-17T19:30:00+05:30,1.24213,1.24373,1.24049,1.24356
2023-11-17T23:30:00+05:30,1.24356,1.24648,1.24331,1.24531
2023-11-20T03:30:00+05:30,1.2448,1.24694,1.24461,1.24685
2023-11-20T07:30:00+05:30,1.24685,1.24955,1.24664,1.2480499999999999
2023-11-20T11:30:00+05:30,1.2480499999999999,1.25101,1.24711,1.25099
2023-11-20T15:30:00+05:30,1.25099,1.251,1.24612,1.24728
2023-11-20T19:30:00+05:30,1.24728,1.25175,1.24618,1.25002
2023-11-20T23:30:00+05:30,1.25002,1.25173,1.24983,1.25041
2023-11-21T03:30:00+05:30,1.25041,1.25246,1.24954,1.25165
2023-11-21T07:30:00+05:30,1.25165,1.25401,1.2512699999999999,1.25261
2023-11-21T11:30:00+05:30,1.25261,1.25411,1.25197,1.25306
2023-11-21T15:30:00+05:30,1.25306,1.25591,1.25265,1.25395
2023-11-21T19:30:00+05:30,1.25395,1.25539,1.25264,1.25469
2023-11-21T23:30:00+05:30,1.25469,1.25472,1.25175,1.25378
2023-11-22T03:30:00+05:30,1.25378,1.25494,1.2524899999999999,1.25355
2023-11-22T07:30:00+05:30,1.25355,1.25439,1.25238,1.25254
2023-11-22T11:30:00+05:30,1.25254,1.25373,1.25067,1.25293
2023-11-22T15:30:00+05:30,1.25293,1.25484,1.2509,1.25151
2023-11-22T19:30:00+05:30,1.25151,1.25172,1.24489,1.24789
2023-11-22T23:30:00+05:30,1.24789,1.2497,1.24783,1.24937
2023-11-23T03:30:00+05:30,1.24937,1.24967,1.24831,1.24957
2023-11-23T07:30:00+05:30,1.24957,1.25124,1.2495,1.25114
2023-11-23T11:30:00+05:30,1.25114,1.25697,1.25013,1.25582
2023-11-23T15:30:00+05:30,1.25582,1.25626,1.25326,1.2537099999999999
2023-11-23T19:30:00+05:30,1.2537099999999999,1.25435,1.25252,1.25315
2023-11-23T23:30:00+05:30,1.25315,1.25377,1.25305,1.25321
2023-11-24T03:30:00+05:30,1.25321,1.25446,1.25253,1.25324
2023-11-24T07:30:00+05:30,1.25324,1.25457,1.25245,1.25454
2023-11-24T11:30:00+05:30,1.25454,1.25661,1.25262,1.2549
2023-11-24T15:30:00+05:30,1.2549,1.25796,1.2546,1.2577099999999999
2023-11-24T19:30:00+05:30,1.2577099999999999,1.26153,1.2575399999999999,1.26074
2023-11-24T23:30:00+05:30,1.26074,1.26112,1.25935,1.25946
2023-11-27T03:30:00+05:30,1.25983,1.26101,1.25913,1.26031
2023-11-27T07:30:00+05:30,1.26031,1.26125,1.25909,1.26107
2023-11-27T11:30:00+05:30,1.26107,1.26269,1.26038,1.26087
2023-11-27T15:30:00+05:30,1.26087,1.26441,1.2602,1.26251
2023-11-27T19:30:00+05:30,1.26251,1.26287,1.26004,1.26034
2023-11-27T23:30:00+05:30,1.26034,1.26336,1.2601499999999999,1.26265
2023-11-28T03:30:00+05:30,1.26265,1.26417,1.26193,1.26346
2023-11-28T07:30:00+05:30,1.26346,1.26414,1.26217,1.26254
2023-11-28T11:30:00+05:30,1.26254,1.26331,1.26065,1.26282
2023-11-28T15:30:00+05:30,1.26282,1.26482,1.2608,1.26423
2023-11-28T19:30:00+05:30,1.26423,1.2715,1.26353,1.26922
2023-11-28T23:30:00+05:30,1.26922,1.27016,1.26729,1.26933
2023-11-29T03:30:00+05:30,1.26933,1.2733,1.26899,1.27185
2023-11-29T07:30:00+05:30,1.27185,1.27224,1.2706,1.27129
2023-11-29T11:30:00+05:30,1.27129,1.27217,1.26731,1.26804
2023-11-29T15:30:00+05:30,1.26804,1.2708599999999999,1.2674,1.26863
2023-11-29T19:30:00+05:30,1.26863,1.27107,1.26643,1.26976
2023-11-29T23:30:00+05:30,1.26976,1.27274,1.26898,1.26942
2023-11-30T03:30:00+05:30,1.26942,1.27048,1.26895,1.26926
2023-11-30T07:30:00+05:30,1.26926,1.27057,1.26904,1.26987
2023-11-30T11:30:00+05:30,1.26987,1.27108,1.26481,1.2649
2023-11-30T15:30:00+05:30,1.2649,1.26783,1.26227,1.26253
2023-11-30T19:30:00+05:30,1.26253,1.26639,1.26035,1.26199
2023-11-30T23:30:00+05:30,1.26199,1.26373,1.2612,1.26231
2023-12-01T03:30:00+05:30,1.26231,1.26553,1.26099,1.26531
2023-12-01T07:30:00+05:30,1.26531,1.26565,1.26328,1.2644
2023-12-01T11:30:00+05:30,1.2644,1.2675,1.26289,1.26678
2023-12-01T15:30:00+05:30,1.26678,1.26681,1.26273,1.26292
2023-12-01T19:30:00+05:30,1.26292,1.26962,1.26138,1.26945
2023-12-01T23:30:00+05:30,1.26945,1.27159,1.26918,1.2701
2023-12-04T03:30:00+05:30,1.26895,1.27245,1.26673,1.26763
2023-12-04T07:30:00+05:30,1.26763,1.26866,1.26714,1.26775
2023-12-04T11:30:00+05:30,1.26775,1.26854,1.26565,1.26742
2023-12-04T15:30:00+05:30,1.26742,1.26875,1.26523,1.26564
2023-12-04T19:30:00+05:30,1.26564,1.26571,1.26036,1.2622
2023-12-04T23:30:00+05:30,1.2622,1.26345,1.26051,1.26327
2023-12-05T03:30:00+05:30,1.26327,1.26445,1.26242,1.26361
2023-12-05T07:30:00+05:30,1.26361,1.26411,1.26275,1.26391
2023-12-05T11:30:00+05:30,1.26391,1.26395,1.26061,1.2631
2023-12-05T15:30:00+05:30,1.2631,1.26455,1.26163,1.2636
2023-12-05T19:30:00+05:30,1.2636,1.26515,1.25822,1.2595
2023-12-05T23:30:00+05:30,1.2595,1.25965,1.25774,1.25903
2023-12-06T03:30:00+05:30,1.25903,1.26083,1.25857,1.26023
2023-12-06T07:30:00+05:30,1.26023,1.2613699999999999,1.25998,1.2610999999999999
2023-12-06T11:30:00+05:30,1.2610999999999999,1.26113,1.25911,1.25998
2023-12-06T15:30:00+05:30,1.25998,1.26092,1.25816,1.25987
2023-12-06T19:30:00+05:30,1.25987,1.26045,1.25764,1.25809
2023-12-06T23:30:00+05:30,1.25809,1.25834,1.25516,1.25595
2023-12-07T03:30:00+05:30,1.25595,1.25646,1.2553,1.2559
2023-12-07T07:30:00+05:30,1.2559,1.25619,1.2544,1.25498
2023-12-07T11:30:00+05:30,1.25498,1.25892,1.25462,1.2586
2023-12-07T15:30:00+05:30,1.2586,1.25935,1.25511,1.2583199999999999
2023-12-07T19:30:00+05:30,1.2583199999999999,1.26127,1.25454,1.26028
2023-12-07T23:30:00+05:30,1.26028,1.26028,1.25829,1.2587599999999999
2023-12-08T03:30:00+05:30,1.2587599999999999,1.26014,1.25774,1.25903
2023-12-08T07:30:00+05:30,1.25903,1.2598,1.25859,1.25875
2023-12-08T11:30:00+05:30,1.25875,1.25896,1.25545,1.25568
2023-12-08T15:30:00+05:30,1.25568,1.25867,1.25113,1.25453
2023-12-08T19:30:00+05:30,1.25453,1.25625,1.25021,1.25452
2023-12-08T23:30:00+05:30,1.25452,1.25557,1.25415,1.25469
2023-12-11T03:30:00+05:30,1.25336,1.25583,1.25263,1.25459
2023-12-11T07:30:00+05:30,1.25459,1.25468,1.25348,1.25417
2023-12-11T11:30:00+05:30,1.25417,1.25607,1.25349,1.25538
2023-12-11T15:30:00+05:30,1.25538,1.25908,1.25535,1.25809
2023-12-11T19:30:00+05:30,1.25809,1.25818,1.25397,1.25401
2023-12-11T23:30:00+05:30,1.25401,1.25677,1.25382,1.25545
2023-12-12T03:30:00+05:30,1.25545,1.25694,1.25463,1.25648
2023-12-12T07:30:00+05:30,1.25648,1.25838,1.2563,1.25757
2023-12-12T11:30:00+05:30,1.25757,1.25842,1.25424,1.25651
2023-12-12T15:30:00+05:30,1.25651,1.26151,1.25396,1.2543
2023-12-12T19:30:00+05:30,1.2543,1.25713,1.2514,1.25451
2023-12-12T23:30:00+05:30,1.25451,1.2572,1.25428,1.25624
2023-12-13T03:30:00+05:30,1.25624,1.25711,1.25463,1.2559
2023-12-13T07:30:00+05:30,1.2559,1.25603,1.25481,1.25572
2023-12-13T11:30:00+05:30,1.25572,1.25586,1.2517,1.2526
2023-12-13T15:30:00+05:30,1.2526,1.25488,1.25093,1.25393
2023-12-13T19:30:00+05:30,1.25393,1.25476,1.25051,1.25076
2023-12-13T23:30:00+05:30,1.25076,1.26345,1.25002,1.26169
2023-12-14T03:30:00+05:30,1.26169,1.26416,1.26125,1.26403
2023-12-14T07:30:00+05:30,1.26403,1.26526,1.26289,1.2635399999999999
2023-12-14T11:30:00+05:30,1.2635399999999999,1.2671,1.26119,1.2667599999999999
2023-12-14T15:30:00+05:30,1.2667599999999999,1.27327,1.2651999999999999,1.27272
2023-12-14T19:30:00+05:30,1.27272,1.27937,1.27026,1.2784
2023-12-14T23:30:00+05:30,1.2784,1.27841,1.2748,1.27663
2023-12-15T03:30:00+05:30,1.27663,1.27715,1.27471,1.2754699999999999
2023-12-15T07:30:00+05:30,1.2754699999999999,1.27739,1.27546,1.27589
2023-12-15T11:30:00+05:30,1.27589,1.2776,1.274,1.27744
2023-12-15T15:30:00+05:30,1.27744,1.27903,1.26988,1.27106
2023-12-15T19:30:00+05:30,1.27106,1.27299,1.26849,1.2705
2023-12-15T23:30:00+05:30,1.2705,1.27052,1.26677,1.26793
2023-12-18T03:30:00+05:30,1.26793,1.26838,1.26569,1.26813
2023-12-18T07:30:00+05:30,1.26813,1.26994,1.26811,1.26933
2023-12-18T11:30:00+05:30,1.26933,1.27038,1.26652,1.26668
2023-12-18T15:30:00+05:30,1.26668,1.26785,1.26453,1.26669
2023-12-18T19:30:00+05:30,1.26669,1.2670299999999999,1.26285,1.26527
2023-12-18T23:30:00+05:30,1.26527,1.2653,1.26335,1.26474
2023-12-19T03:30:00+05:30,1.26474,1.2663,1.26329,1.2653
2023-12-19T07:30:00+05:30,1.2653,1.26646,1.26499,1.26578
2023-12-19T11:30:00+05:30,1.26578,1.27014,1.26512,1.26989
2023-12-19T15:30:00+05:30,1.26989,1.27465,1.26934,1.27433
2023-12-19T19:30:00+05:30,1.27433,1.27617,1.27257,1.27353
2023-12-19T23:30:00+05:30,1.27353,1.27385,1.27158,1.27316
2023-12-20T03:30:00+05:30,1.27316,1.27345,1.27156,1.27193
2023-12-20T07:30:00+05:30,1.27193,1.27254,1.27172,1.27219
2023-12-20T11:30:00+05:30,1.27219,1.2722,1.26472,1.26786
2023-12-20T15:30:00+05:30,1.26786,1.26796,1.26295,1.26609
2023-12-20T19:30:00+05:30,1.26609,1.26816,1.26524,1.26697
2023-12-20T23:30:00+05:30,1.26697,1.26736,1.26248,1.26379
2023-12-21T03:30:00+05:30,1.26379,1.26502,1.2626,1.26421
2023-12-21T07:30:00+05:30,1.26421,1.26511,1.26301,1.26494
2023-12-21T11:30:00+05:30,1.26494,1.26495,1.26124,1.26312
2023-12-21T15:30:00+05:30,1.26312,1.26959,1.26214,1.26811
2023-12-21T19:30:00+05:30,1.26811,1.26907,1.26429,1.2664
2023-12-21T23:30:00+05:30,1.2664,1.26925,1.26586,1.26893
2023-12-22T03:30:00+05:30,1.26893,1.26918,1.2673,1.26807
2023-12-22T07:30:00+05:30,1.26807,1.26915,1.26796,1.26856
2023-12-22T11:30:00+05:30,1.26856,1.2714,1.26804,1.26865
2023-12-22T15:30:00+05:30,1.26865,1.27435,1.26861,1.27348
2023-12-22T19:30:00+05:30,1.27348,1.27441,1.26979,1.27092
2023-12-22T23:30:00+05:30,1.27092,1.27099,1.26898,1.26957
2023-12-26T07:30:00+05:30,1.26957,1.27102,1.26957,1.27056
2023-12-26T11:30:00+05:30,1.27056,1.2708,1.26865,1.26908
2023-12-26T15:30:00+05:30,1.26908,1.27121,1.26844,1.27041
2023-12-26T19:30:00+05:30,1.27041,1.27201,1.27016,1.27065
2023-12-26T23:30:00+05:30,1.27065,1.27305,1.2705,1.27239
2023-12-27T03:30:00+05:30,1.27239,1.273,1.27116,1.27248
2023-12-27T07:30:00+05:30,1.27248,1.27325,1.2719799999999999,1.27318
2023-12-27T11:30:00+05:30,1.27318,1.27352,1.26983,1.272
2023-12-27T15:30:00+05:30,1.272,1.27593,1.27102,1.27545
2023-12-27T19:30:00+05:30,1.27545,1.28024,1.27437,1.27895
2023-12-27T23:30:00+05:30,1.27895,1.28018,1.27832,1.27978
2023-12-28T03:30:00+05:30,1.27978,1.28135,1.27879,1.28126
2023-12-28T07:30:00+05:30,1.28126,1.28164,1.28012,1.28091
2023-12-28T11:30:00+05:30,1.28091,1.28273,1.27907,1.27943
2023-12-28T15:30:00+05:30,1.27943,1.28054,1.2738,1.27415
2023-12-28T19:30:00+05:30,1.27415,1.27752,1.27281,1.27391
2023-12-28T23:30:00+05:30,1.27391,1.27398,1.27121,1.27322
2023-12-29T03:30:00+05:30,1.27322,1.27467,1.272,1.27365
2023-12-29T07:30:00+05:30,1.27365,1.27637,1.27322,1.27628
2023-12-29T11:30:00+05:30,1.27628,1.27727,1.27001,1.27054
2023-12-29T15:30:00+05:30,1.27054,1.27497,1.27038,1.27206
2023-12-29T19:30:00+05:30,1.27206,1.27668,1.27007,1.27619
2023-12-29T23:30:00+05:30,1.27619,1.27623,1.27233,1.27233
2024-01-02T07:30:00+05:30,1.27291,1.2741,1.27155,1.27369
2024-01-02T11:30:00+05:30,1.27369,1.27597,1.27171,1.27174
2024-01-02T15:30:00+05:30,1.27174,1.27185,1.2621,1.26295
2024-01-02T19:30:00+05:30,1.26295,1.26446,1.26108,1.26328
2024-01-02T23:30:00+05:30,1.26328,1.26348,1.26105,1.26123
2024-01-03T03:30:00+05:30,1.26123,1.26336,1.26123,1.26289
2024-01-03T07:30:00+05:30,1.26289,1.2641499999999999,1.26261,1.26303
2024-01-03T11:30:00+05:30,1.26303,1.26522,1.26241,1.26278
2024-01-03T15:30:00+05:30,1.26278,1.26431,1.26181,1.26297
2024-01-03T19:30:00+05:30,1.26297,1.26565,1.26152,1.26446
2024-01-03T23:30:00+05:30,1.26446,1.26765,1.26306,1.26644
2024-01-04T03:30:00+05:30,1.26644,1.2673699999999999,1.26565,1.26622
2024-01-04T07:30:00+05:30,1.26622,1.26758,1.26568,1.26651
2024-01-04T11:30:00+05:30,1.26651,1.27243,1.26648,1.27201
2024-01-04T15:30:00+05:30,1.27201,1.27295,1.26702,1.26731
2024-01-04T19:30:00+05:30,1.26731,1.27108,1.26645,1.26832
2024-01-04T23:30:00+05:30,1.26832,1.26875,1.2674,1.26816
2024-01-05T03:30:00+05:30,1.26816,1.26955,1.26751,1.26932
2024-01-05T07:30:00+05:30,1.26932,1.26963,1.2674,1.26743
2024-01-05T11:30:00+05:30,1.26743,1.26889,1.26567,1.2659799999999999
2024-01-05T15:30:00+05:30,1.2659799999999999,1.26711,1.26113,1.26575
2024-01-05T19:30:00+05:30,1.26575,1.2771,1.26551,1.27234
2024-01-05T23:30:00+05:30,1.27234,1.27393,1.27099,1.27158
2024-01-08T03:30:00+05:30,1.27158,1.27298,1.27083,1.27208
2024-01-08T07:30:00+05:30,1.27208,1.27208,1.26979,1.27036
2024-01-08T11:30:00+05:30,1.27036,1.27199,1.26734,1.26948
2024-01-08T15:30:00+05:30,1.26948,1.27212,1.2693,1.2711999999999999
2024-01-08T19:30:00+05:30,1.2711999999999999,1.27668,1.27091,1.27546
2024-01-08T23:30:00+05:30,1.27546,1.27602,1.27397,1.27473
2024-01-09T03:30:00+05:30,1.27473,1.27609,1.27356,1.27603
2024-01-09T07:30:00+05:30,1.27603,1.2765,1.27376,1.27433
2024-01-09T11:30:00+05:30,1.27433,1.27505,1.27241,1.27341
2024-01-09T15:30:00+05:30,1.27341,1.2738099999999999,1.27072,1.27252
2024-01-09T19:30:00+05:30,1.27252,1.27314,1.26893,1.2710299999999999
2024-01-09T23:30:00+05:30,1.2710299999999999,1.27174,1.26916,1.27093
2024-01-10T03:30:00+05:30,1.27093,1.27177,1.2699,1.27109
2024-01-10T07:30:00+05:30,1.27109,1.27129,1.2697,1.27016
2024-01-10T11:30:00+05:30,1.27016,1.2728599999999999,1.26861,1.27253
2024-01-10T15:30:00+05:30,1.27253,1.27363,1.27178,1.2724
2024-01-10T19:30:00+05:30,1.2724,1.27409,1.27131,1.27338
2024-01-10T23:30:00+05:30,1.27338,1.2744,1.27276,1.27419
2024-01-11T03:30:00+05:30,1.27419,1.27614,1.27263,1.27601
2024-01-11T07:30:00+05:30,1.27601,1.2771,1.27579,1.27634
2024-01-11T11:30:00+05:30,1.27634,1.27741,1.2738,1.27394
2024-01-11T15:30:00+05:30,1.27394,1.27706,1.27024,1.27107
2024-01-11T19:30:00+05:30,1.27107,1.27539,1.26901,1.27205
2024-01-11T23:30:00+05:30,1.27205,1.27663,1.27189,1.27602
2024-01-12T03:30:00+05:30,1.27602,1.27815,1.27493,1.27799
2024-01-12T07:30:00+05:30,1.27799,1.27844,1.27682,1.27727
2024-01-12T11:30:00+05:30,1.27727,1.27793,1.27497,1.27524
2024-01-12T15:30:00+05:30,1.27524,1.27682,1.27195,1.2755
2024-01-12T19:30:00+05:30,1.2755,1.27856,1.27325,1.27393
2024-01-12T23:30:00+05:30,1.27393,1.2756,1.27354,1.27479
2024-01-15T03:30:00+05:30,1.27236,1.27513,1.27236,1.27418
2024-01-15T07:30:00+05:30,1.27418,1.27651,1.27418,1.27526
2024-01-15T11:30:00+05:30,1.27526,1.27602,1.27185,1.27258
2024-01-15T15:30:00+05:30,1.27258,1.27392,1.27128,1.27276
2024-01-15T19:30:00+05:30,1.27276,1.27385,1.27128,1.27289
2024-01-15T23:30:00+05:30,1.27289,1.27318,1.27258,1.27261
2024-01-16T03:30:00+05:30,1.27261,1.2729,1.2679,1.2695
2024-01-16T07:30:00+05:30,1.2695,1.26951,1.26765,1.26806
2024-01-16T11:30:00+05:30,1.26806,1.26867,1.2635,1.26408
2024-01-16T15:30:00+05:30,1.26408,1.26726,1.26201,1.2642
2024-01-16T19:30:00+05:30,1.2642,1.26792,1.26244,1.26247
2024-01-16T23:30:00+05:30,1.26247,1.26402,1.26192,1.26357
2024-01-17T03:30:00+05:30,1.26357,1.2643199999999999,1.26245,1.26355
2024-01-17T07:30:00+05:30,1.26355,1.26438,1.26057,1.26097
2024-01-17T11:30:00+05:30,1.26097,1.26836,1.25964,1.26801
2024-01-17T15:30:00+05:30,1.26801,1.26962,1.26416,1.26506
2024-01-17T19:30:00+05:30,1.26506,1.26821,1.26381,1.26783
2024-01-17T23:30:00+05:30,1.26783,1.26868,1.26622,1.2676
2024-01-18T03:30:00+05:30,1.2676,1.26915,1.26706,1.26891
2024-01-18T07:30:00+05:30,1.26891,1.26953,1.26779,1.26869
2024-01-18T11:30:00+05:30,1.26869,1.27038,1.26736,1.26738
2024-01-18T15:30:00+05:30,1.26738,1.26955,1.265,1.26523
2024-01-18T19:30:00+05:30,1.26523,1.26917,1.26479,1.26809
2024-01-18T23:30:00+05:30,1.26809,1.27081,1.26766,1.27053
2024-01-19T03:30:00+05:30,1.27053,1.27121,1.2687599999999999,1.2707
2024-01-19T07:30:00+05:30,1.2707,1.27145,1.26963,1.26989
2024-01-19T11:30:00+05:30,1.26989,1.2701,1.26655,1.26837
2024-01-19T15:30:00+05:30,1.26837,1.26907,1.26698,1.2674
2024-01-19T19:30:00+05:30,1.2674,1.26884,1.26612,1.26879
2024-01-19T23:30:00+05:30,1.26879,1.27054,1.26822,1.27
2024-01-22T03:30:00+05:30,1.27,1.27129,1.26808,1.27089
2024-01-22T07:30:00+05:30,1.27089,1.2719,1.27066,1.27188
2024-01-22T11:30:00+05:30,1.27188,1.27245,1.26869,1.27045
2024-01-22T15:30:00+05:30,1.27045,1.27318,1.2698099999999999,1.27268
2024-01-22T19:30:00+05:30,1.27268,1.27327,1.27087,1.27211
2024-01-22T23:30:00+05:30,1.27211,1.27215,1.26977,1.27087
2024-01-23T03:30:00+05:30,1.27087,1.27213,1.27013,1.27205
2024-01-23T07:30:00+05:30,1.27205,1.27385,1.27154,1.27371
2024-01-23T11:30:00+05:30,1.27371,1.27471,1.27202,1.27282
2024-01-23T15:30:00+05:30,1.27282,1.27287,1.26999,1.2708
2024-01-23T19:30:00+05:30,1.2708,1.2708,1.26491,1.26576
2024-01-23T23:30:00+05:30,1.26576,1.26916,1.26565,1.26854
2024-01-24T03:30:00+05:30,1.26854,1.26986,1.26713,1.26923
2024-01-24T07:30:00+05:30,1.26923,1.2704199999999999,1.26854,1.27022
2024-01-24T11:30:00+05:30,1.27022,1.27732,1.26995,1.27644
2024-01-24T15:30:00+05:30,1.27644,1.27709,1.27279,1.27665
2024-01-24T19:30:00+05:30,1.27665,1.27748,1.27316,1.27477
2024-01-24T23:30:00+05:30,1.27477,1.27504,1.27133,1.27251
2024-01-25T03:30:00+05:30,1.27251,1.2727,1.27034,1.27118
2024-01-25T07:30:00+05:30,1.27118,1.27172,1.27071,1.27101
2024-01-25T11:30:00+05:30,1.27101,1.27368,1.2708599999999999,1.27262
2024-01-25T15:30:00+05:30,1.27262,1.27426,1.26962,1.2736
2024-01-25T19:30:00+05:30,1.2736,1.27362,1.2681499999999999,1.26902
2024-01-25T23:30:00+05:30,1.26902,1.27117,1.2685899999999999,1.27063
2024-01-26T03:30:00+05:30,1.27063,1.27118,1.26954,1.2708599999999999
2024-01-26T07:30:00+05:30,1.2708599999999999,1.2716,1.27017,1.27054
2024-01-26T11:30:00+05:30,1.27054,1.27215,1.26753,1.27142
2024-01-26T15:30:00+05:30,1.27142,1.27584,1.27142,1.2748599999999999
2024-01-26T19:30:00+05:30,1.2748599999999999,1.27545,1.27061,1.27132
2024-01-26T23:30:00+05:30,1.27132,1.27151,1.26957,1.27029
2024-01-29T03:30:00+05:30,1.26923,1.2705899999999999,1.26905,1.27003
2024-01-29T07:30:00+05:30,1.27003,1.27078,1.26947,1.27018
2024-01-29T11:30:00+05:30,1.27018,1.27189,1.26985,1.27036
2024-01-29T15:30:00+05:30,1.27036,1.27128,1.2683,1.26931
2024-01-29T19:30:00+05:30,1.26931,1.26957,1.2662,1.26831
2024-01-29T23:30:00+05:30,1.26831,1.27173,1.26765,1.27081
2024-01-30T03:30:00+05:30,1.27081,1.2721,1.27014,1.27106
2024-01-30T07:30:00+05:30,1.27106,1.27134,1.27036,1.27056
2024-01-30T11:30:00+05:30,1.27056,1.2708599999999999,1.26712,1.26809
2024-01-30T15:30:00+05:30,1.26809,1.26838,1.26622,1.26749
2024-01-30T19:30:00+05:30,1.26749,1.26888,1.26401,1.26807
2024-01-30T23:30:00+05:30,1.26807,1.27,1.26734,1.26978
2024-01-31T03:30:00+05:30,1.26978,1.27005,1.26814,1.26844
2024-01-31T07:30:00+05:30,1.26844,1.26844,1.26726,1.26775
2024-01-31T11:30:00+05:30,1.26775,1.2697,1.26665,1.26696
2024-01-31T15:30:00+05:30,1.26696,1.27123,1.26671,1.27052
2024-01-31T19:30:00+05:30,1.27052,1.27505,1.27001,1.27184
2024-01-31T23:30:00+05:30,1.27184,1.2739,1.26577,1.26879
2024-02-01T03:30:00+05:30,1.26879,1.26882,1.267,1.26796
2024-02-01T07:30:00+05:30,1.26796,1.2698099999999999,1.26678,1.26679
2024-02-01T11:30:00+05:30,1.26679,1.2674,1.26422,1.26556
2024-02-01T15:30:00+05:30,1.26556,1.26856,1.26251,1.26591
2024-02-01T19:30:00+05:30,1.26591,1.27396,1.26408,1.27361
2024-02-01T23:30:00+05:30,1.27361,1.27557,1.2728,1.27433
2024-02-02T03:30:00+05:30,1.27433,1.2754699999999999,1.27355,1.27458
2024-02-02T07:30:00+05:30,1.27458,1.27544,1.27429,1.27493
2024-02-02T11:30:00+05:30,1.27493,1.27674,1.27419,1.27574
2024-02-02T15:30:00+05:30,1.27574,1.27722,1.26684,1.26715
2024-02-02T19:30:00+05:30,1.26715,1.26734,1.26139,1.26182
2024-02-02T23:30:00+05:30,1.26182,1.26438,1.26155,1.26297
2024-02-05T03:30:00+05:30,1.26295,1.2633699999999999,1.25981,1.26112
2024-02-05T07:30:00+05:30,1.26112,1.2613699999999999,1.2599,1.26112
2024-02-05T11:30:00+05:30,1.26112,1.26294,1.26001,1.26009
2024-02-05T15:30:00+05:30,1.26009,1.26031,1.25496,1.25526
2024-02-05T19:30:00+05:30,1.25526,1.25617,1.2518,1.25355
2024-02-05T23:30:00+05:30,1.25355,1.2544,1.2526,1.25318
2024-02-06T03:30:00+05:30,1.25318,1.25482,1.25279,1.25467
2024-02-06T07:30:00+05:30,1.25467,1.25568,1.25392,1.25524
2024-02-06T11:30:00+05:30,1.25524,1.25653,1.25401,1.25423
2024-02-06T15:30:00+05:30,1.25423,1.25718,1.25362,1.25639
2024-02-06T19:30:00+05:30,1.25639,1.25995,1.2558,1.2595
2024-02-06T23:30:00+05:30,1.2595,1.26029,1.25871,1.2598
2024-02-07T03:30:00+05:30,1.2598,1.26126,1.25864,1.26103
2024-02-07T07:30:00+05:30,1.26103,1.2612,1.25979,1.26056
2024-02-07T11:30:00+05:30,1.26056,1.26375,1.25991,1.2633
2024-02-07T15:30:00+05:30,1.2633,1.2639799999999999,1.26203,1.26251
2024-02-07T19:30:00+05:30,1.26251,1.26418,1.26163,1.26231
2024-02-07T23:30:00+05:30,1.26231,1.2634,1.26199,1.26266
2024-02-08T03:30:00+05:30,1.26266,1.26362,1.2619799999999999,1.26333
2024-02-08T07:30:00+05:30,1.26333,1.26385,1.26267,1.26305
2024-02-08T11:30:00+05:30,1.26305,1.26368,1.26127,1.26302
2024-02-08T15:30:00+05:30,1.26302,1.26343,1.25716,1.25808
2024-02-08T19:30:00+05:30,1.25808,1.26227,1.25782,1.26173
2024-02-08T23:30:00+05:30,1.26173,1.26294,1.26115,1.26165
2024-02-09T03:30:00+05:30,1.26165,1.26214,1.26058,1.26185
